ParcelId,Address,UseCode,SquareFootage,Stories,YearBuilt,OccType,ExteriorWalls,RoofCover,InteriorWalls,FrameType,FloorCover,PermitNumber,PermitIssuedDate,PermitType,PermitDescription,PermitAmount,Latitude,Longitude
04185-501-000,514 15TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),2864,2,2005,SFR GOOD,AVERAGE,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['19MB-RB0296', '19MB-RB0044', '19MB-RR0056', '13-2360', 'MH095']","['20190510', '20190125', '20190115', '20130627', '20040218']","['STOR', 'REMO', 'RERF', 'POOL', 'MH']","['STORAGE', 'REMODEL', 'RE-ROOF', 'POOL', 'MOBILE HME']","['35,000', '50,000', '0', '27,000', '0']",29.941215,-85.390875
04185-501-000,514 15TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),1300,1,2020,WAREH STOR,ALUM SIDNG,MOD METAL,NONE,STEEL,CONC FINSH,"['19MB-RB0296', '19MB-RB0044', '19MB-RR0056', '13-2360', 'MH095']","['20190510', '20190125', '20190115', '20130627', '20040218']","['STOR', 'REMO', 'RERF', 'POOL', 'MH']","['STORAGE', 'REMODEL', 'RE-ROOF', 'POOL', 'MOBILE HME']","['35,000', '50,000', '0', '27,000', '0']",29.941215,-85.390875
04182-000-000,500 15TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),2499,1,1985,SFR AVERG,MINIMUM,ENG SHINGL,WALL BD/WD,,CONC FINSH; CARPET,"['19MB-RB0484', '19MB-RB0343', '19MB-RR0236', '19MB-SID0017', '19MB-RR0021', '17-3558', '12-2177', '918299']","['20190813', '20190605', '20190409', '20190327', '20190107', '20170728', '20120607', '19911113']","['ADD', 'STOR', 'RERF', 'SIDG', 'RERF', 'RERF', 'RENO', 'ADD']","['ADDITION', 'STORAGE', 'RE-ROOF', 'SIDING', 'RERF', 'RERF', 'WINDOWS', 'ADDITION']","['1,800', '7,125', '2,500', '1,000', '0', '0', '0', '19,650']",29.941986,-85.389941
04177-015-000,315 HATLEY DR MEXICO BEACH 32410,SINGLE FAM (000100),936,1,1980,SFR AVERG,AVERAGE,ENG SHINGL,PLYWOOD,,CARPET,,,,,,29.941255,-85.402273
04175-030-000,1401 15TH ST MEXICO BEACH 32410,SINGLE FAM (000100),1830,1,2002,SFR GOOD,VINYL,STAND SEAM,DRYWALL,,VINYL PLNK,"['21MB-RB0088', '20MB-RB0046', '15-2767']","['20210517', '20200205', '20150309']","['MH', 'REMO', 'STOR']","['MOBILE HME', 'REMODEL', 'SHED']","['0', '98,000', '2,500']",29.942237,-85.401974
04173-045-000,1106 15TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),1970,1,1984,SFR AVERG,CB STUCCO,MODULAR MT,PLYWOOD; DRYWALL,,SHT VINYL; CARPET,"['18-0114', '81660292']","['20181121', '20060816']","['RERF', 'RERF']","['RERF', 'RE-ROOF']","['0', '1,360']",29.944125,-85.399006
04173-033-000,1204 SLEEPY HOLLOW RD MEXICO BEACH 32410,SINGLE FAM (000100),1474,1,1984,SFR AVERG,VINYL,COMP SHNGL,DRYWALL,,HARDWOOD; CARPET,"['19MB-RB0209', '18-0024', 'B563', '3660841']","['20190408', '20180427', '20040303', '19900828']","['STOR', 'RERF', 'VINL', 'ADD']","['POLE BARN/SHED', 'RERF', 'VINYL SIDE', 'ADDITION']","['7,805', '0', '6,755', '5,600']",29.943557,-85.400877
04173-032-000,1200 SLEEPY HOLLOW RD MEXICO BEACH 32410,SINGLE FAM (000100),2337,1,1983,SFR AVERG,WD FR STUC,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['20MB-RB0287', '20MB-DEM0025', '20MB-RB0181', '18MB-RR0161', '15-2924', '9814043', '9502643']","['20200828', '20200810', '20200501', '20181207', '20150818', '19981223', '19950327']","['STOR', 'DEM', 'REMO', 'RERF', 'REMO', 'ADD', 'REP']","['POLE BARN/SHED', 'DEMOLITION', 'REMODEL', 'RE-ROOF', 'KITCHEN REMODEL', 'ADDITION', 'REPAIRS']","['5,000', '0', '21,200', '0', '20,000', '300', '7,200']",29.943641,-85.40055
04173-031-010,1206 SLEEPY HOLLOW RD MEXICO BEACH 32410,SINGLE FAM (000100),1762,1,1990,SFR AVERG,AVERAGE,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,['18-0066'],['20181105'],['RERF'],['RERF'],['0'],29.943871,-85.400897
04173-029-000,1104 15TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),1943,1,1986,SFR AVERG,COMMON BRK,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,,,,,,29.943369,-85.398978
04173-028-015,1100 15TH ST C MEXICO BEACH 32410,SINGLE FAM (000100),1025,1,2019,TWN AVG/GD,ABOVE AVG.,ENG SHINGL,DRYWALL,,VINYL PLNK,,,,,,29.944502,-85.399307
04173-028-010,1100 15TH ST MEXICO BEACH 32410,SINGLE FAM (000100),1025,1,2019,TWN AVG/GD,ABOVE AVG.,ENG SHINGL,DRYWALL,,VINYL PLNK,,,,,,29.944502,-85.399307
04173-028-000,1100 15TH ST MEXICO BEACH 32410,SINGLE FAM (000100),1025,1,2019,TWN AVG/GD,ABOVE AVG.,ENG SHINGL,DRYWALL,,VINYL PLNK,['18-3904'],['20180328'],['NC'],['TRI-PLEX'],"['350,000']",29.944502,-85.399307
04173-027-000,1208 SLEEPY HOLLOW RD MEXICO BEACH 32410,SINGLE FAM (000100),3792,1.5,1983,SFR AVERG,PREFAB,MODULAR MT,DRYWALL,,VINYL PLNK; CARPET,"['18MB-RB0064', '15-2857', '15-2840', '9707342', '9504416']","['20181205', '20150610', '20150519', '19970711', '19950515']","['REMO', 'ROOF', 'REMO', 'ADD', 'ROOF']","['REMODEL', 'ROOF', 'REMODEL', 'ADDITION', 'ROOF']","['15,000', '0', '0', '12,000', '0']",29.942942,-85.40091
04173-022-000,1220 SLEEPY HOLLOW RD MEXICO BEACH 32410,SINGLE FAM (000100),2916,1,1978,SFR PILING,ABOVE AVG.,MODULAR MT,DRYWALL,,CLAY TILE,"['20MB-RB0316', '19MB-RB0306', '18-0042', '05-06', '926631', '924982']","['20201007', '20190516', '20180628', '20050219', '19920728', '19920604']","['STOR', 'ADD', 'RERF', 'RENO', 'ADD', 'ALTR']","['POLE BARN/SHED', 'ADDITION', 'RERF', 'RENOVATION', 'ADDITION', 'ALTERATION']","['6,500', '15,000', '0', '18,000', '1,000', '1,000']",29.94318,-85.400884
04173-012-014,1001 15TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),1920,2,1988,SFR AVERG,WD FR STUC,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,"['19MB-RB0429', '19MB-RR0047', '0413']","['20190711', '20190110', '20070221']","['REMO', 'RERF', 'RERF']","['REMODEL', 'RE-ROOF', 'RE-ROOF']","['0', '0', '1,020']",29.943108,-85.39673
04173-012-012,1007 CYPRESS LN MEXICO BEACH 32410,SINGLE FAM (000100),2594,1,2002,SFR AVERG,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,"['19MB-RB0414', '18MB-RR0140', 'RF355', 'B391', 'B901', 'B173', 'B174']","['20190708', '20181204', '20020314', '20020221', '20010426', '20000531', '20000531']","['REMO', 'RERF', 'ROOF', 'NC', 'NC', 'NC', 'NC']","['REMODEL', 'RE-ROOF', 'ROOF', 'NEW CONST.', 'NEW CONST.', 'NEW CONST.', 'NEW CONST.']","['0', '0', '0', '100,000', '252,280', '79,200', '28,000']",29.944279,-85.396809
04173-012-011,1005 CYPRESS LN MEXICO BEACH 32410,SINGLE FAM (000100),2232,1,2000,SFR AVERG,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; VINYL PLNK,"['19MB-RB0067', '19MB-RR0044', '18-0039', 'B1009']","['20190205', '20190110', '20180621', '20030305']","['REMO', 'RERF', 'CRPT', 'ADD']","['REMODEL', 'RE-ROOF', 'CARPORT', 'ADDITION']","['24,000', '0', '2,500', '3,100']",29.943935,-85.396794
04173-012-010,1005 CYPRESS LN MEXICO BEACH 32410,SINGLE FAM (000100),1240,1,2000,SFR AVERG,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; HARDWOOD,"['19MB-RR0060', '19MB-RR0027', '19MB-RR0028', 'B1009']","['20190116', '20190107', '20190107', '20030305']","['RERF', 'RERF', 'RERF', 'ADD']","['RE-ROOF', 'RE-ROOF', 'RE-ROOF', 'ADDITION']","['0', '0', '0', '3,100']",29.943935,-85.396794
04173-012-000,1004 CYPRESS LN MEXICO BEACH 32410,SINGLE FAM (000100),1476,1,1982,SFR AVERG,VINYL,ENG SHINGL,DRYWALL,,VINYL PLNK,"['19MB-RB0427', '19MB-RR0331', '19MB-RR0188', '19MB-RR0189']","['20190711', '20190710', '20190308', '20190308']","['REMO', 'RERF', 'RERF', 'RERF']","['REMODEL', 'RE-ROOF', 'RE-ROOF', 'RE-ROOF']","['0', '0', '0', '0']",29.944508,-85.396988
04173-011-020,1004 15TH ST 20 MEXICO BEACH 32410,SINGLE FAM (000100),965,2,2005,TWN AVG/GD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,"['19MB-RR0108', '18MB-RR0205']","['20190206', '20181219']","['RERF', 'RERF']","['RE-ROOF', 'RE-ROOF']","['0', '0']",29.944792,-85.397421
04173-011-019,1004 15TH ST 19 MEXICO BEACH 32410,SINGLE FAM (000100),1290,2,2005,TWN AVG/GD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,29.944792,-85.397421
04173-011-018,1004 15TH ST 18 MEXICO BEACH 32410,SINGLE FAM (000100),965,2,2005,TWN AVG/GD,VINYL,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['19MB-RR0407', '18-0097']","['20191204', '20181119']","['RERF', 'RERF']","['RERF', 'RERF']","['0', '0']",29.944792,-85.397421
04173-011-017,1004 15TH ST 17 MEXICO BEACH 32410,SINGLE FAM (000100),1290,2,2005,TWN AVG/GD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,['20MB-RR0003'],['20200106'],['RERF'],['RE-ROOF'],['0'],29.944792,-85.397421
04173-011-016,1004 15TH ST 16 MEXICO BEACH 32410,SINGLE FAM (000100),965,2,2005,TWN AVG/GD,VINYL,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['19MB-RR0409', '18-0096']","['20191204', '20181119']","['RERF', 'RERF']","['RE-ROOF', 'RERF']","['0', '0']",29.944792,-85.397421
04173-011-015,1004 15TH ST 15 MEXICO BEACH 32410,SINGLE FAM (000100),1290,2,2005,TWN AVG/GD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,['19MB-RB0579'],['20191024'],['REMO'],['REMODEL'],"['12,000']",29.944792,-85.397421
04173-011-014,1004 15TH ST 14 MEXICO BEACH 32410,SINGLE FAM (000100),965,1,2005,TWN AVG/GD,VINYL,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['19MB-RR0408', '18-0095']","['20191204', '20181119']","['RERF', 'RERF']","['RE-ROOF', 'RERF']","['0', '0']",29.944792,-85.397421
04173-011-013,1004 15TH ST 13 MEXICO BEACH 32410,SINGLE FAM (000100),1290,2,2005,TWN AVG/GD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; VINYL PLNK,['18MB-RR206'],['20181219'],['RERF'],['RE-ROOF'],['0'],29.944792,-85.397421
04173-011-012,1004 15TH ST 12 MEXICO BEACH 32410,SINGLE FAM (000100),965,2,2005,TWN AVG/GD,VINYL,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,"['21MB-RR0034', '21MB-RR0008', '19-0288']","['20210802', '20210317', '20190515']","['RERF', 'RERF', 'RERF']","['RE-ROOF', 'RE-ROOF', 'RE-ROOF']","['0', '0', '0']",29.944792,-85.397421
04173-011-011,1004 15TH ST 11 MEXICO BEACH 32410,SINGLE FAM (000100),1290,2,2005,TWN AVG/GD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,['19MB-RB0577'],['20191024'],['REMO'],['REMODEL'],"['7,000']",29.944792,-85.397421
04173-011-010,1004 15TH ST 10 MEXICO BEACH 32410,SINGLE FAM (000100),965,2,2005,TWN AVG/GD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,['18-0085'],['20181117'],['RERF'],['RERF'],['0'],29.944792,-85.397421
04173-011-009,1004 15TH ST 9 MEXICO BEACH 32410,SINGLE FAM (000100),1290,2,2005,TWN AVG/GD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,['19MB-RB0578'],['20191024'],['REMO'],['REMODEL'],"['7,000']",29.944792,-85.397421
04173-011-008,1004 15TH ST 8 MEXICO BEACH 32410,SINGLE FAM (000100),965,2,2005,TWN AVG/GD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,['18MB-RR0204'],['20181219'],['RERF'],['RE-ROOF'],['0'],29.944792,-85.397421
04173-011-007,1004 15TH ST MEXICO BEACH 32410,SINGLE FAM (000100),1290,2,2005,TWN AVG/GD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,29.944792,-85.397421
04173-011-006,1004 15TH ST MEXICO BEACH 32410,SINGLE FAM (000100),965,2,2005,TWN AVG/GD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,29.944792,-85.397421
04173-011-005,1004 15TH ST MEXICO BEACH 32410,SINGLE FAM (000100),1290,2,2005,TWN AVG/GD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,['20MB-RR0030'],['20200303'],['RERF'],['RE-ROOF'],['0'],29.944792,-85.397421
04173-011-004,1004 15TH ST MEXICO BEACH 32410,SINGLE FAM (000100),965,2,2005,TWN AVG/GD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,"['19MB-RR0400', '19MB-RR0401', '19MB-RR0402', '19MB-RR0403', '19MB-RR0249', '19MB-RR0250', '19MB-RR0035']","['20191122', '20191122', '20191122', '20191122', '20190416', '20190416', '20190109']","['RERF', 'RERF', 'RERF', 'RERF', 'RERF', 'RERF', 'RERF']","['RE-ROOF UNIT 3', 'RE-ROOF UNIT 6', 'RE-ROOF UNIT 11', 'RE-ROOF UNIT 9', 'RE-ROOF', 'RE-ROOF', 'RE-ROOF']","['0', '0', '0', '0', '6,029', '0', '0']",29.944792,-85.397421
04173-011-003,3 SEA PINES LN MEXICO BEACH 32410,SINGLE FAM (000100),1290,2,2005,TWN AVG/GD,VINYL,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,['19MB-SID0036'],['20191024'],['SIDG'],['SIDING'],"['7,000']",29.939543,-85.409602
04173-011-002,24 6S 12W -1.11B- MEXICO BEACH 32410,SINGLE FAM (000100),965,2,2005,TWN AVG/GD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,['18-0084'],['20181117'],['RERF'],['RERF'],['0'],29.943074,-85.397369
04173-011-001,1004 15TH ST 1 MEXICO BEACH 32410,SINGLE FAM (000100),1290,2,2005,TWN AVG/GD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,['18MB-RR0207'],['20181219'],['RERF'],['RE-ROOF'],['0'],29.944792,-85.397421
04172-000-000,110 29TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),1626,1,1982,SFR AVERG,VINYL,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,"['19MB-RB0284', '17-3435', '16-3321', '7060', '9512695']","['20190503', '20170323', '20161129', '19990707', '19951114']","['REMO', 'RERF', 'STOR', 'RENO', 'ROOF']","['REMODEL', 'RERF', 'STORAGE', 'RENOVATION', 'ROOF']","['25,000', '0', '4,200', '4,000', '0']",29.948615,-85.416421
04170-000-000,111 14TH ST MEXICO BEACH 32410,SINGLE FAM (000100),3196,1,1974,SFR AVERG,CONC BLOCK; WALL BOARD,MODULAR MT; ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,"['19MB-RR0310', '18-0051', '9186', '9608846']","['20190621', '20181221', '19990910', '19960730']","['RERF', 'DEM', 'ADD', 'ROOF']","['RE-ROOF', 'DEMOLITION', 'ADDITION', 'ROOF']","['0', '0', '3,286', '0']",29.941432,-85.405783
04168-000-000,100 PARADISE PATH MEXICO BEACH 32410,SINGLE FAM (000100),4444,1,1976,SFR AVERG,WD FR STUC,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,"['19MB-CB0014', '20MB-CB0020', '20MB-RB0119', '20MB-RR0024', '19MB-CB0013', '19MB-CB0014', '19MB-CB0015', '19MB-CB0016', '19MB-CB0017', '19MB-CR0022', '19-0284', '51580646', 'B-2699', 'RF-1414', 'B1048', 'RF843', '9406120']","['20210615', '20200428', '20200312', '20200219', '20190531', '20190531', '20190531', '20190531', '20190531', '20190515', '20190509', '20080515', '20031202', '20030923', '20030403', '20001229', '19940624']","['COMM', 'COMM', 'ADD', 'RERF', 'COMM', 'COMM', 'COMM', 'COMM', 'COMM', 'COMM', 'RERF', 'STOR', 'REP', 'RERF', 'NC', 'REP', 'ADD']","['NEW COMMERCIAL', 'REMODEL', 'ADDITION', 'RE-ROOF', 'NEW COMMERCIAL #1', 'NEW COMMERCIAL #2', 'NEW COMMERCIAL #3', 'NEW COMMERCIAL #4', 'NEW COMMERCIAL #5', 'ROOF', 'RE-ROOF', 'STORAGE', 'REPAIRS', 'RE-ROOF', 'NEW CONST.', 'REPAIRS', 'ADDITION']","['45,000', '450,000', '11,500', '0', '0', '0', '0', '0', '0', '0', '0', '55,000', '6,500', '0', '58,000', '0', '500']",29.944783,-85.409509
04160-000-000,109 28TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),2942,2,1994,SFR AVERG,VINYL,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,"['20MB-RR0054', '19MB-RB0273', '19MB-RR0186', '19MB-SID0014', 'B995', '1223', '9401070', '9312352']","['20200520', '20190430', '20190306', '20190306', '20010529', '20000202', '19940204', '19931220']","['RERF', 'ADD', 'RERF', 'SIDG', 'ADD', 'ADD', 'ADD', 'NC']","['RE-ROOF', 'DETACHED GARAGE', 'RE-ROOF', 'SIDING', 'ADDITION', 'ADDITION', 'ADDITION', 'NEW CONST.']","['0', '10,000', '0', '18,300', '8,000', '16,000', '3,500', '51,660']",29.948363,-85.416247
04159-000-000,309 BAILEY LN MEXICO BEACH 32410,SINGLE FAM (000100),3306,1,2001,SFR GOOD,CB STUCCO,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['19MB-RB0462', '19MB-RR0217', '17-3460', 'B770']","['20190730', '20190325', '20170419', '20010425']","['STOR', 'RERF', 'POOL', 'NC']","['POLE BARN/SHED', 'RE-ROOF', 'POOL', 'NEW CONST.']","['0', '0', '34,400', '95,795']",29.945556,-85.406256
04158-000-000,311 BAILEY LN MEXICO BEACH 32410,SINGLE FAM (000100),1400,1,2017,SFR GOOD,MOD METAL,MODULAR MT,DRYWALL,,CONC FINSH,"['20MB-RB0252', '19MB-RB0459', '18-0035', '17-3473', '17-3481']","['20200720', '20200422', '20180611', '20170503', '20170503']","['POOL', 'NC', 'ADD', 'NC', 'ROOF']","['POOL/HOT TUB', 'SINGLE FAMILY', 'COVERED PATIO', 'SINGLE FAMILY', 'ROOF']","['48,023', '200,000', '5,000', '179,789', '0']",29.945529,-85.405972
04152-010-000,313 BAILEY LN MEXICO BEACH 32410,SINGLE FAM (000100),1632,1,2020,SFR GOOD,BD/BTN ABV,MODULAR MT,DRYWALL,,VINYL PLNK,"['21MB-RB0069', '20MB-RR0047', '19MB-RB0563']","['20210514', '20200420', '20191211']","['STOR', 'ROOF', 'NC']","['POLE BARN/SHED', 'ROOF', 'SINGLE FAMILY']","['5,000', '0', '60,000']",29.945544,-85.405631
04152-000-000,315 BAILEY LN MEXICO BEACH 32410,SINGLE FAM (000100),1810,1,2016,SFR GOOD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,"['21MB-RB0042', '19MB-RR0240', '19MB-RB0104', '16-3035']","['20210302', '20190411', '20190221', '20160127']","['REMO', 'RERF', 'REMO', 'NC']","['REMODEL', 'RE-ROOF', 'REMODEL', 'SINGLE FAMILY']","['15,000', '12,000', '74,800', '210,993']",29.945526,-85.405258
04149-020-000,302 BAILEY LN MEXICO BEACH 32410,SINGLE FAM (000100),3022,2,2008,SFR AVERG,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE; CARPET,"['19MB-RB0092', '11880735', '51380645', '38-0576']","['20190213', '20081118', '20080513', '20080102']","['REMO', 'ADD', 'POOL', 'ROOF']","['REMODEL', 'ADDITION', 'POOLS', 'ROOF']","['2,500', '10,960', '27,500', '0']",29.946289,-85.407457
04149-000-000,304 BAILEY LN MEXICO BEACH 32410,SINGLE FAM (000100),2810,1,2003,SFR GOOD,ABOVE AVG.,ENG SHINGL,DRYWALL,,VINYL PLNK; CARPET,"['21MB-RB0050', '19MB-RB0201', 'B-1106', 'B637']","['20210423', '20190404', '20030723', '20030320']","['STOR', 'DECK', 'ROOF', 'NC']","['POLE BARN', 'DECK', 'ROOF', 'NEW CONST.']","['9,250', '1,000', '0', '175,787']",29.946205,-85.407215
04148-000-000,306 BAILEY LN MEXICO BEACH 32410,SINGLE FAM (000100),1492,1,2010,SFR GOOD,ABOVE AVG.,MODULAR MT,DRYWALL,,HARDWOOD; CARPET,"['21MB-RB0149', '20101041', '26101027']","['20210820', '20100507', '20100426']","['ADD', 'ROOF', 'NC']","['DETACHED GARAGE', 'ROOF', 'NEW CONST.']","['5,400', '0', '100,000']",29.946085,-85.406926
04147-000-000,308 BAILEY LN MEXICO BEACH 32410,SINGLE FAM (000100),2520,2,2000,SFR AVERG,CEDAR,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['20MB-SID0001', '20MB-RB0014', '18MB-RR0154', 'B1371', 'B161', '99-02124']","['20200226', '20200108', '20181206', '20010724', '20000519', '19990223']","['SIDG', 'REMO', '', 'ADD', 'ADD', 'NC']","['SIDING', 'REMODEL', 'RE-ROOF', 'ADDITION', 'ADDITION', 'NEW CONST.']","['15,000', '14,000', '0', '5,000', '1,500', '40,000']",29.946111,-85.406521
04146-000-000,310 BAILEY LN MEXICO BEACH 32410,SINGLE FAM (000100),3708,2,1981,SFR AVERG,AVERAGE; CONC BLOCK,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,"['20MB-RB0162', '19MB-RB0224', '19-04744', '42980641']","['20200504', '20190412', '20190219', '20080429']","['POOL', 'REMO', 'RERF', 'RENO']","['POOLS', 'REMODEL', 'RE-ROOF', 'RENOVATION']","['33,000', '115,000', '0', '23,934']",29.946071,-85.406217
04142-000-000,102 32ND ST N A MEXICO BEACH 32410,SINGLE FAM (000100),1536,2,1985,SFR AVERG,WD FR STUC,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,"['21980601', '9708901', '9706056', '9211545']","['20080219', '19970819', '19970604', '19921204']","['DECK', 'ROOF', 'DEM', 'ADD']","['DECK', 'ROOF', 'DEMOLITION', 'ADDITION']","['1,000', '0', '0', '2,000']",29.948889,-85.419935
04131-000-000,117 16TH ST MEXICO BEACH 32410,SINGLE FAM (000100),2016,2,1995,SFR AVERG,WD FR STUC,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,"['19MB-RB0163', '16-3171', 'B1451', '9806461', '9500505']","['20190320', '20160609', '20001212', '19980625', '19950119']","['REMO', 'RERF', 'ADD', 'ADD', 'NC']","['REMODEL', 'RERF', 'ADDITION', 'ADDITION', 'NEW CONST.']","['75,000', '0', '25,200', '26,000', '25,662']",29.942533,-85.406794
04130-100-059,162 OCEAN PLANTATION CIR MEXICO BEACH 32410,SINGLE FAM (000100),2416,2,2017,SFR VRY/GD,AVERAGE,MODULAR MT,DRYWALL,,VINYL PLNK,['14-2709'],['20141209'],['NC'],['SINGLE FAMILY'],"['203,000']",29.943323,-85.406317
04130-100-058,160 OCEAN PLANTATION CIR MEXICO BEACH 32410,SINGLE FAM (000100),2063,1,2017,SFR VRY/GD,ABOVE AVG.,MODULAR MT,DRYWALL,,CARPET; VINYL PLNK,"['17-3429', '16-3277']","['20170317', '20161101']","['ROOF', 'NC']","['ROOF', 'SINGLE FAMILY']","['0', '233,974']",29.943515,-85.406222
04130-100-057,158 OCEAN PLANTATION CIR MEXICO BEACH 32410,SINGLE FAM (000100),2092,1,2016,SFR VRY/GD,ABOVE AVG.,MODULAR MT,DRYWALL,,CLAY TILE; HARDWOOD,"['15-2855', '15-2794']","['20150605', '20150406']","['ROOF', 'NC']","['ROOF', 'SINGLE FAMILY']","['0', '228,956']",29.943667,-85.406223
04130-100-056,156 OCEAN PLANTATION CIR MEXICO BEACH 32410,SINGLE FAM (000100),2881,2,2007,SFR VRY/GD,AVERAGE,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,"['19MB-RB0097', '19MB-RR0125']","['20190218', '20190218']","['REMO', 'RERF']","['REMODEL', 'RE-ROOF']","['8,000', '0']",29.943819,-85.406224
04130-100-053,150 OCEAN PLANTATION CIR MEXICO BEACH 32410,SINGLE FAM (000100),2156,1,2015,SFR VRY/GD,ABOVE AVG.,MODULAR MT,DRYWALL,,VINYL PLNK,"['14-2265', '14-2624']","['20141017', '20140825']","['ROOF', 'NC']","['ROOF', 'SINGLE FAMILY']","['0', '201,000']",29.944275,-85.406227
04130-100-048,118 OCEAN PLANTATION CIR MEXICO BEACH 32410,SINGLE FAM (000100),2126,1,2014,SFR VRY/GD,ABOVE AVG.,MODULAR MT,DRYWALL,,CLAY TILE; VINYL PLNK,"['19MB-RR0237', '14-2521', '13-2459', '13-2418']","['20190410', '20140325', '20131217', '20131023']","['RERF', 'ADD', 'ROOF', 'NC']","['RE-ROOF', 'PORCH', 'ROOF', 'SINGLE FAMILY']","['10,000', '0', '0', '0']",29.944578,-85.405876
04130-100-046,114 OCEAN PLANTATION CIR MEXICO BEACH 32410,SINGLE FAM (000100),2156,1,2016,SFR VRY/GD,AVERAGE,MODULAR MT,DRYWALL,,CARPET; VINYL PLNK,"['15-2858', '15-2794']","['20150605', '20150406']","['ROOF', 'NC']","['ROOF', 'SINGLE FAMILY']","['0', '228,956']",29.944273,-85.405874
04130-100-042,106 OCEAN PLANTATION CIR MEXICO BEACH 32410,SINGLE FAM (000100),2250,2,2007,SFR VRY/GD,ABOVE AVG.,MODULAR MT,DRYWALL,,VINYL PLNK; CARPET,['0497'],['20070530'],['NC'],['SFD'],"['256,000']",29.943665,-85.40587
04130-100-038,207 KENDRA DAVIS BLVD MEXICO BEACH 32410,SINGLE FAM (000100),3682,1,2018,SFR VRY/GD,AVERAGE,MODULAR MT,DRYWALL,,CLAY TILE,"['21MB-RB0121', '20MB-RR0023', '18-0013', '112217-3718']","['20210623', '20200217', '20180409', '20171122']","['ADD', 'RERF', 'ROOF', 'NC']","['PATIO', 'RE-ROOF', 'ROOF', 'SINGLE FAMILY']","['10,000', '0', '0', '0']",29.942995,-85.405911
04130-100-037,209 KENDRA DAVIS BLVD MEXICO BEACH 32410,SINGLE FAM (000100),2730,2,2009,SFR VRY/GD,AVERAGE,MODULAR MT,DRYWALL,,VINYL PLNK; CARPET,['82580705'],['20080825'],['ROOF'],['ROOF'],"['1,700']",29.942992,-85.406132
04130-100-035,213 KENDRA DAVIS BLVD MEXICO BEACH 32410,SINGLE FAM (000100),1815,1,2020,SFR VRY/GD,AVERAGE,MODULAR MT,DRYWALL,,VINYL PLNK,"['18-0043', '18-0055']","['20180830', '20180830']","['NC', 'ROOF']","['SINGLE FAMILY', 'ROOF']","['230,000', '0']",29.943003,-85.406553
