Parcel Id,Address,Use Code,Square Footage,Stories,Year Built,OccType,Exterior Walls,Roof Cover,Interior Walls,Frame Type,Floor Cover,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Permit Number,Permit Issued Date,Permit Type,Permit Description,Permit Amount,Latitude,Longitude
27457-000-000,305 CAROLYN AVE PANAMA CITY BEACH 32407,SINGLE FAM (000100),3081,1,1961,SFR AVERG,ABOVE AVG.,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,,,,,,"['DIS19-11724', 'RB19-01149', 'DIS19-06241', '10-1107', 'RF0047', 'B2126', '9805027', '9705727', '9700327']","['20191003', '20190710', '20190313', '20101109', '20020110', '20011105', '19980518', '19970528', '19970110']","['RENO', 'SEAW', 'RERF', 'STOR', 'ROOF', 'ADD', 'ROOF', 'XTRA', 'XTRA']","['INT/EXT RENO', 'SEA WALL', 'RE-ROOF', '12X24', 'ROOF', 'ADDITION', 'ROOF', 'EXTRA FEAT', 'EXTRA FEAT']","['20,944', '15,696', '0', '15,000', '0', '93,000', '0', '8,200', '1,030']",30.194124,-85.757327
27454-000-000,313 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),6538,2,2007,SFR AVG/GD,WD FR STUC,CLAY TILE,DRYWALL,,CLAY TILE,,,,,,"['08-0759', '06-1280', '06-1280']","['20080619', '20060627', '20060627']","['DOCK', 'NC', 'NC']","['DOCK', 'NEW CONST.', 'NEW CONST.']","['40', '269,877', '269,877']",30.194546,-85.753247
27452-000-000,309 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2902,1,1957,SFR AVERG,CEMENT BRK; VINYL,COMP SHNGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['RB19-12482', 'DIS19-11157', 'DIS19-11011', 'RB19-0266', '19-04514', '13-1648', '9210945']","['20191125', '20190828', '20190817', '20190223', '20190215', '20131025', '19921116']","['SEAW', 'RENO', 'RERF', 'REMO', 'RERF', 'RERF', 'POOL']","['SEA WALL', 'RENO INTERIOR', 'RE-ROOF', 'RE MODEL', 'RERF', 'RERF', 'POOL']","['26,000', '8,500', '0', '3,500', '0', '0', '15,000']",30.194745,-85.753635
27450-000-000,305 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2746,1,1962,SFR AVERG,COMMON BRK,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['RB20-01631', '19-05644', 'B1945', 'SP44']","['20201116', '20190304', '20020802', '20000731']","['DOCK', 'RERF', 'ADD', 'POOL']","['DOCK/BOATHOUSE', 'RE-ROOF', 'ADDITION', 'POOLS']","['46,233', '0', '2,140', '22,500']",30.194612,-85.754224
27446-000-000,215 SUNSET LN PANAMA CITY BEACH 32407,SINGLE FAM (000100),3041,1,1968,SFR AVERG,COMMON BRK,ENG SHINGL,PLYWOOD; DRYWALL,,SHT VINYL; CARPET,,,,,,"['DIS19-08547', 'DIS19-08548', '20205']","['20190506', '20190506', '19900503']","['RENO', 'RERF', 'ADD']","['INT/EXT RENO', 'RE-ROOF', 'ADDITION']","['16,392', '0', '11,000']",30.19458,-85.755015
27437-000-000,201 SUNSET LN PANAMA CITY BEACH 32407,SINGLE FAM (000100),4466,2,2020,SFR VRY/GD,BD/BTN ABV,ENG SHINGL,DRYWALL,,VINYL PLNK,,,,,,"['RR19-00490', 'RB19-01546', '93-5398']","['20191016', '20190909', '19930615']","['ROOF', 'NC', 'ADD']","['ROOF', 'SINGLE FAMILY', 'ADDITION']","['0', '415,453', '2,000']",30.194651,-85.756737
27432-000-000,207 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2384,1,1958,SFR AVERG,COMMON BRK,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,['DIS19-01905'],['20190118'],['RERF'],['RE-ROOF'],['0'],30.193655,-85.755944
27431-000-000,209 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2322,1,1978,SFR AVERG,COMMON BRK,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,,,,,,,,,,,30.193675,-85.755725
27429-000-000,213 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),1784,1,1956,SFR AVERG,AVERAGE; COMMON BRK,BUILT-UP,DRYWALL,,CONC FINSH; CARPET,,,,,,['9602396'],['19960223'],['ROOF'],['ROOF'],['0'],30.193752,-85.755252
27428-000-000,215 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2859,1,1956,SFR AVERG,ABOVE AVG.,BUILT-UP,DRYWALL,,HARDWOOD; PARQUET,,,,,,['09-1012'],['20091230'],['ROOF'],['ROOF'],['0'],30.193886,-85.754963
27427-000-000,214 SUNSET LN PANAMA CITY BEACH 32407,SINGLE FAM (000100),1815,1,1956,SFR AVERG,BD/BTN ABV,COMP SHNGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['502349', 'RF624', 'B2116', '9310585']","['20050819', '20050329', '20020917', '19931028']","['STOR', 'RERF', 'ADD', 'ROOF']","['STORAGE', 'RE-ROOF', 'ADDITION', 'ROOF']","['2,450', '0', '2,200', '0']",30.194075,-85.755224
27425-000-000,210 SUNSET LN PANAMA CITY BEACH 32407,SINGLE FAM (000100),3384,2,2020,SFR VRY/GD,BD/BTN ABV,MODULAR MT,DRYWALL,,VINYL PLNK; CARPET,,,,,,"['RR19-00473', 'RB19-00873', 'DIS19-08811', '14-0377']","['20191017', '20190517', '20190514', '20140528']","['ROOF', 'NC', 'DEM', 'RENO']","['ROOF', 'SINGLE FAMILY', 'DEMOLITION', 'RENO']","['0', '322,590', '0', '20,000']",30.194162,-85.755702
27424-000-000,208 SUNSET LN PANAMA CITY BEACH 32407,SINGLE FAM (000100),2455,1,2020,SFR AVG/GD,BD/BTN ABV; ABOVE AVG.,ENG SHINGL,DRYWALL,,CLAY TILE,,,,,,['RB20-01262'],['20200811'],['NC'],['SINGLE FAMILY'],"['269,353']",30.194169,-85.756009
27413-000-000,217 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2232,1,1958,SFR AVERG,BD/BTN ABV,BUILT-UP,DRYWALL,,SHT VINYL; CARPET,,,,,,"['16-0326', '932120']","['20160314', '19930312']","['RERF', 'ROOF']","['RERF', 'ROOF']","['0', '0']",30.192867,-85.75513
27411-010-000,223 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2547,1,1956,SFR GOOD,ABOVE AVG.,MODULAR MT,DRYWALL,,HARDWOOD; PARQUET,,,,,,['16-1524'],['20161207'],['RERF'],['RERF'],['0'],30.193051,-85.754412
27410-000-000,225 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),3190,1,1958,SFR GOOD,ABOVE AVG.,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,,,,,,"['15-1311', '9312392']","['20151113', '19931221']","['RERF', 'ADD']","['RERF', 'ADDITION']","['0', '1,500']",30.193211,-85.754189
27401-000-000,218 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2685,1,1967,SFR GOOD,CEDAR; COMMON BRK,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,,,,,,['12-0034'],['20120118'],['RERF'],['RERF'],['0'],30.193494,-85.754595
27399-000-000,214 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2598,1,1976,SFR AVERG,COMMON BRK; AVERAGE,MODULAR MT,PLYWOOD,,SHT VINYL; CARPET,,,,,,"['DIS19-11721', '11-1204', '9601399', '91-5227']","['20190925', '20111212', '19960201', '19910729']","['RERF', 'RERF', 'ROOF', 'ADD']","['RERF', 'RERF', 'ROOF', 'ADDITION']","['0', '0', '0', '0']",30.193338,-85.75506
27397-000-000,210 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2181,1,1956,SFR AVERG,AVERAGE,BUILT-UP,DRYWALL,,CARPET; CLAY TILE,,,,,,['9705206'],['19970430'],['XTRA'],['EXTRA FEAT'],"['1,450']",30.193182,-85.755525
27395-000-000,206 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2073,1,1958,SFR AVERG,VINYL,MODULAR MT,DRYWALL,,HARDWOOD; PARQUET,,,,,,['DIS19-10577'],['20190726'],['RERF'],['RE-ROOF'],['0'],30.193106,-85.75607
27394-000-000,204 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2112,1,1958,SFR AVERG,ABOVE AVG.,COMP SHNGL,DRYWALL,,CORK/VTILE,,,,,,"['18-05757', 'B062146', 'P06-0183', '92605']","['20181219', '20061109', '20060714', '19920122']","['RERF', 'ADD', 'POOL', 'ROOF']","['RERF', 'SCREEN POOL ENCLOSUR', 'ROOF', 'ROOF']","['0', '3,500', '0', '0']",30.193141,-85.756277
27393-000-000,202 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2403,1,1958,SFR AVERG,ABOVE AVG.,BUILT-UP,DRYWALL,,CLAY TILE; PARQUET,,,,,,['DIS20-01601'],['20200818'],['RERF'],['RE-ROOF'],['0'],30.193154,-85.756472
27391-000-000,210 CAROLYN AVE PANAMA CITY BEACH 32407,SINGLE FAM (000100),2488,1,1959,SFR AVERG,ABOVE AVG.,ROLL COMP,DRYWALL,,CLAY TILE; CARPET,,,,,,"['11-0436', '9812356']","['20110425', '19981105']","['RENO', 'ROOF']","['INTR', 'ROOF']","['5,028', '0']",30.192942,-85.756766
27390-000-000,208 CAROLYN AVE PANAMA CITY BEACH 32407,SINGLE FAM (000100),2623,1,1957,SFR AVERG,ABOVE AVG.,MODULAR MT,DRYWALL,,SHT VINYL; CLAY TILE,,,,,,"['13-1763', 'SP39', '9211126']","['20131112', '20020304', '19921120']","['RERF', 'POOL', 'ALTR']","['RERF', 'POOLS', 'ALTERATION']","['0', '0', '600']",30.192738,-85.756729
27387-000-000,202 CAROLYN AVE PANAMA CITY BEACH 32407,SINGLE FAM (000100),2082,1,1965,SFR AVERG,VINYL; BD/BTN ABV,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,,,,,,"['502576', '0901']","['20050915', '19910218']","['', 'ROOF']","['NEW ROOF & SIDING', 'ROOF']","['40,000', '0']",30.192106,-85.756747
27382-000-000,206 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2166,1,1969,SFR AVERG,COMMON BRK,ENG SHINGL,PLYWOOD; DRYWALL,,CLAY TILE; CARPET,,,,,,"['DIS18-02834', '15-0086']","['20181127', '20150205']","['RERF', 'REP']","['RERF', 'FOUNDATION REPAIR']","['0', '8,000']",30.191774,-85.755939
27379-000-000,212 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2092,1,1956,SFR AVERG,PREFIN MTL,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,,,,,,"['RB19-01036', '2785', '9509529']","['20201001', '20000315', '19950927']","['SEAW', 'XTRA', 'ROOF']","['SEA WALL', 'EXTRA FEAT', 'ROOF']","['5,000', '2,250', '0']",30.19225,-85.755454
27376-000-000,218 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),4185,1,1957,SFR AVG/GD,COMMON BRK,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['RB19-01901', '15-1093', '9403527', '93-03362', '932101']","['20191119', '20150910', '19940412', '19930416', '19930312']","['ADD', 'RERF', 'RENO', 'ADD', 'POOL']","['POOL ENCLOSURE', 'RERF', 'RENOVATION', 'ADDITION', 'POOL']","['15,000', '0', '16,884', '0', '0']",30.192366,-85.75471
27374-000-000,224 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),3222,1,1956,SFR AVERG,AVERAGE,BUILT-UP,DRYWALL,,SHT VINYL; CARPET,,,,,,['09-0051'],['20090120'],['RERF'],['RE-ROOF'],['0'],30.192665,-85.753993
27367-000-000,120 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2730,1,1959,SFR AVERG,ABOVE AVG.,ENG SHINGL,DRYWALL,,HARDWOOD; PARQUET,,,,,,"['DIS19-00647', '11-0637']","['20190108', '20110622']","['RERF', 'RENO']","['RE-ROOF', 'RAISE FLR/RPL 1 WNDW']","['0', '25,200']",30.190997,-85.756475
27365-000-000,116 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),1880,1,1956,SFR AVERG,ABOVE AVG.,COMP SHNGL,DRYWALL,,CLAY TILE,,,,,,"['17-0508', '15-0383', '15-0132', 'RF214']","['20170531', '20150421', '20150128', '20010223']","['RENO', 'REMO', 'RERF', 'RERF']","['INT RENO', 'KITCHEN REMO', 'RERF METAL', 'RE-ROOF']","['25,000', '25,000', '0', '0']",30.190606,-85.756647
27364-000-000,114 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),1706,1,1956,SFR AVERG,ABOVE AVG.; COMMON BRK,BUILT-UP,DRYWALL,,SHT VINYL; CARPET,,,,,,['B07-1312'],['20071009'],['RENO'],['REMODEL DUE FIRE'],['0'],30.1904,-85.756604
27360-000-000,106 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2278,1,1961,SFR AVERG,COMMON BRK,ENG SHINGL,DRYWALL,,HARDWOOD; CLAY TILE,,,,,,"['RB20-00743', '19-04756', '933578']","['20200522', '20190219', '19930422']","['ADD', 'RERF', 'ROOF']","['PATIO COVER', 'RE-ROOF', 'ROOF']","['5,483', '0', '0']",30.189533,-85.756562
27359-000-000,201 CAROLYN AVE PANAMA CITY BEACH 32407,SINGLE FAM (000100),2787,1,1958,SFR AVERG,AVERAGE,COMP SHNGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['DIS19-04091', 'DIS19-02505', '18-0629']","['20190211', '20190124', '20180531']","['RERF', 'RERF', 'RERF']","['RERF', 'RERF', 'RERF']","['0', '0', '0']",30.19147,-85.757093
27354-000-000,115 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),1844,1,1956,SFR AVERG,ABOVE AVG.,COMP SHNGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['18-05876'],['20181220'],['RERF'],['RERF'],['0'],30.190461,-85.757148
27351-000-000,109 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2079,1,1960,SFR AVERG,ABOVE AVG.,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['18-04726', '500068', '9411499']","['20181211', '20050314', '19941116']","['RERF', 'POOL', 'ROOF']","['RERF', 'POOLS', 'ROOF']","['0', '22,525', '0']",30.189846,-85.757148
27349-000-000,105 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2829,1,1960,SFR AVERG,WD FR STUC,ENG SHINGL,DRYWALL,,HARDWOOD; CARPET,,,,,,"['DIS19-09539', '10-1050']","['20190607', '20101130']","['RERF', 'ROOF']","['RE-ROOF', 'ROOF']","['0', '0']",30.189428,-85.75715
27348-000-000,103 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),1566,1,1960,SFR AVERG,ABOVE AVG.,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['DIS20-01964', 'B07-0030', 'B1011']","['20201230', '20070117', '20030505']","['RERF', 'RENO', 'ADD']","['RE-ROOF', 'ENCLOSE CARPORT', 'ADDITION']","['0', '1,400', '1,500']",30.189197,-85.757122
27344-752-000,363 GREENWOOD CIR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2177,1,1984,SFR GOOD,COMMON BRK,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,['DIS19-11740'],['20190925'],['RERF'],['RE-ROOF'],['0'],30.192065,-85.759272
27344-750-000,361 GREENWOOD CIR PANAMA CITY BEACH 32407,SINGLE FAM (000100),1932,1,1983,SFR AVERG,COMMON BRK,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['DIS19-08653', '17-0878']","['20190509', '20170814']","['RERF', 'RERF']","['RERF', 'RERF']","['0', '0']",30.192063,-85.759718
27344-748-000,402 GREENWOOD CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2381,1,1983,SFR AVERG,WD FR STUC,COMP SHNGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['6070', '9401005']","['19990616', '19940203']","['RERF', 'RENO']","['RE-ROOF', 'RENOVATION']","['0', '600']",30.192329,-85.759748
27344-746-000,317 RED CEDAR LN PANAMA CITY BEACH 32407,SINGLE FAM (000100),3494,1,1982,SFR GOOD,CEDAR; COMMON BRK,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['DIS19-02318', 'R07-1183', 'SP0006']","['20190123', '20070928', '20030115']","['RERF', 'RERF', 'POOL']","['RE-ROOF', 'RE-ROOF', 'POOLS']","['0', '0', '0']",30.192357,-85.759422
27344-742-000,401 GREENWOOD CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2310,1,1993,SFR AVERG,WD FR STUC,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['18-04550', '15-0338', '931537']","['20181210', '20150309', '19930223']","['RERF', 'RERF', 'NC']","['RERF', 'RERF', 'NEW CONST.']","['0', '0', '47,124']",30.192307,-85.760296
27344-738-000,355 GREENWOOD CIR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2353,1,1989,SFR GOOD,COMMON BRK,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,['15-1365'],['20151211'],['RERF'],['RERF'],['0'],30.192021,-85.760643
27344-728-000,318 RED CEDAR LN PANAMA CITY BEACH 32407,SINGLE FAM (000100),2256,1,1982,SFR GOOD,AVERAGE; COMMON BRK,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,,,,,,['13-1698'],['20131031'],['RERF'],['RERF'],['0'],30.192079,-85.758763
27344-718-000,360 GREENWOOD CIR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2834,1,1986,SFR AVERG,COMMON BRK; ABOVE AVG.,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['B07-0287'],['20070305'],['ENCL'],['SCREEN ENC'],"['4,800']",30.19161,-85.759869
27344-704-000,346 GREENWOOD CIR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2490,1,1982,SFR GOOD,ABOVE AVG.; COMMON BRK,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,,,,,,30.192292,-85.761226
27344-226-000,919 MARINA DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2714,2,1974,SFR GOOD,WD FR STUC; ABOVE AVG.,MODULAR MT,DRYWALL,,CARPET; CLAY TILE,,,,,,"['09-1257', 'B060157']","['20100111', '20060327']","['ADD', 'NC']","['ADDITION', 'NEW CONST.']","['28,033', '28,033']",30.200651,-85.750113
27344-217-000,911 MARINA DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),4740,3,1984,SFR GOOD,BD/BAT AVG,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,,,,,,"['RR21-00523', '4613']","['20210520', '19990507']","['RERF', 'RERF']","['RE-ROOF', 'RE-ROOF']","['0', '0']",30.200944,-85.749726
27344-211-000,6225 BIG DADDY DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),3244,2,1986,SFR AVERG,WD FR STUC,CLAY TILE,DRYWALL,,SHT VINYL; CARPET,,,,,,,,,,,30.201455,-85.749417
27344-199-010,6203 BIG DADDY DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2848,3,2011,SFR AVG/GD,ABOVE AVG.; CB STUCCO,MODULAR MT,DRYWALL,MASONARY,HARDWOOD; CARPET,,,,,,['10-1003'],['20101008'],['NC'],['NEW CONST.'],"['88,970']",30.201619,-85.748465
27344-162-000,821 LINDA LN PANAMA CITY BEACH 32407,SINGLE FAM (000100),2574,1,1984,SFR GOOD,ABOVE AVG.,COMP SHNGL,DRYWALL,,VINYL PLNK; CLAY TILE,,,,,,,,,,,30.200044,-85.751399
27344-158-000,835 LINDA LN PANAMA CITY BEACH 32407,SINGLE FAM (000100),1124,1,1986,SFR AVERG,WD FR STUC,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,,,,,,"['RR21-00247', '18-0468', '500321', '500321', '9512215', '9211217']","['20210308', '20180412', '20050210', '20050210', '19951107', '19921124']","['RERF', 'SEAW', 'RERF', 'RERF', 'REP', 'MH']","['RE-ROOF', 'SEAWALL', 'RE-ROOF', 'RE-ROOF', 'REPAIRS', 'MOBILE HME']","['0', '19,000', '0', '0', '12,400', '0']",30.200184,-85.75206
27344-111-000,6929 SUNRISE DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2407,1,2020,SFR GOOD,VINYL,ENG SHINGL,DRYWALL,,CONC FINSH; VINYL PLNK,,,,,,['RB20-00343'],['20200311'],['NC'],['SINGLE FAMILY'],"['375,816']",30.200752,-85.75935
27344-042-025,6429 BIG DADDY DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),832,1,1990,MH/MANF<04,MOD METAL,ROLL COMP,PLYWOOD,,CARPET,,,,,,,,,,,30.201327,-85.75255
27343-638-000,804 J R ARNOLD CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2884,1,2000,SFR VRY/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; VINYL PLNK,,,,,,"['RB21-01279', 'DIS19-02919', 'B281']","['20210624', '20190129', '20000606']","['RENO', 'RERF', 'NC']","['INT RENO', 'ROOF', 'NEW CONST.']","['73,000', '12,400', '0']",30.197924,-85.757256
27343-637-000,806 J R ARNOLD CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2260,2,2002,SFR VRY/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['B2337', 'B281']","['20021017', '20001114']","['NC', 'NC']","['NEW CONST.', 'NEW CONST.']","['94,000', '93,456']",30.198129,-85.757292
27343-636-000,808 J R ARNOLD CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),3188,2,2003,SFR VRY/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['DIS19-10285', 'RF1688', 'B2185']","['20190715', '20021211', '20020918']","['RERF', 'ROOF', 'NC']","['RE-ROOF', 'ROOF', 'NEW CONST.']","['0', '0', '213,401']",30.198235,-85.757438
27343-635-000,810 J R ARNOLD CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2489,1,2004,SFR VRY/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['DIS20-01637'],['20200827'],['RERF'],['RE-ROOF'],['0'],30.198298,-85.757666
27343-632-000,809 J R ARNOLD CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2250,1,2002,SFR VRY/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['RF596', 'B291']","['20020424', '20020211']","['ROOF', 'NC']","['ROOF', 'NEW CONST.']","['0', '96,089']",30.197847,-85.758196
27343-631-000,807 J R ARNOLD CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2379,1,2002,SFR VRY/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['DIS19-11348', 'RF1533']","['20190904', '20011115']","['RERF', 'ROOF']","['RE-ROOF', 'ROOF']","['0', '0']",30.197655,-85.758046
27343-624-000,805 PORPOISE CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),3785,1,2003,SFR VRY/GD,CB STUCCO,ENG SHINGL,DRYWALL,,HARDWOOD; CARPET,,,,,,"['18-04145', '11-0636', 'B07-0471', '07-0050', 'B0332']","['20181206', '20110620', '20070328', '20070314', '20030206']","['RERF', 'RENO', 'ENCL', 'POOL', 'NC']","['RERF', 'BTHRM', 'SCREEN ENC', 'POOLS', 'NEW CONST.']","['0', '6,795', '9,785', '31,000', '160,000']",30.196984,-85.758937
27343-623-000,717 SANDBAR DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),3214,1,2004,SFR VRY/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['18-01429', '18-04699', '1638', 'SP114', 'B-1575']","['20181220', '20181211', '20040618', '20040602', '20030717']","['ADD', 'RERF', 'ENCL', 'POOL', 'NC']","['POOL ENCLOSURE', 'RERF', 'SCREEN ENC', 'POOLS', 'NEW CONST.']","['15,600', '0', '5,375', '0', '222,671']",30.196868,-85.758625
27343-620-010,7012 STARFISH CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2283,1,2003,DUPLEX,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET,,,,,,"['DIS19-01040', 'B06-1511', 'SP6-0072']","['20190110', '20060714', '20060330']","['RERF', 'ENCL', 'POOL']","['RE-ROOF', 'SCREEN ENC', 'POOLS']","['0', '4,000', '0']",30.19657,-85.759439
27343-618-010,7020 STARFISH CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2211,1,2004,DUPLEX,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET,,,,,,"['RF-1705', 'B-1519']","['20031113', '20030710']","['ROOF', 'NC']","['ROOF', 'NEW CONST.']","['0', '316,567']",30.19697,-85.759849
27343-617-000,7028 STARFISH CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2418,1,2001,DUPLEX,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; VINYL PLNK,,,,,,"['DIS19-02585', '09-0822', '09-0784', 'B282']","['20190125', '20090817', '20090805', '10000614']","['RERF', 'RENO', 'RENO', 'NC']","['RE-ROOF', 'RENOVATION', 'RENOVATION', 'NEW CONST.']","['0', '0', '0', '270,840']",30.196887,-85.760346
27343-609-000,738 SANDBAR DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),3592,1,2014,SFR VRY/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['14-1294', '14-0056']","['20141204', '20140922']","['ADD', 'POOL']","['POOL ENCLOSURE', 'POOL']","['11,750', '39,000']",30.197318,-85.756892
27343-605-000,722 SANDBAR DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),4523,1,2011,SFR VRY/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CONC FINSH,,,,,,"['11-0802', '11-0012', '11-0089', '10-1064']","['20110815', '20110311', '20110208', '20101026']","['ADD', 'POOL', 'ROOF', 'NC']","['SCREEN POOL ENCLOSUR', 'POOLS', 'ROOF', 'NEW CONST.']","['13,000', '0', '0', '172,091']",30.196582,-85.757593
27343-602-000,710 SANDBAR DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2850,1,2001,SFR VRY/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['DIS20-00109', 'B272']","['20200113', '20000607']","['RERF', 'NC']","['RE-ROOF', 'NEW CONST.']","['0', '180,000']",30.196135,-85.758316
27343-582-000,7116 DOLPHIN BAY BLVD PANAMA CITY BEACH 32407,SINGLE FAM (000100),2942,1,1998,SFR VRY/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['17-0681', 'SP113', '9809576', '9807507']","['20170619', '20020607', '19980911', '19980724']","['RERF', 'POOL', 'ROOF', 'NC']","['RERF', 'POOLS', 'ROOF', 'NEW CONST.']","['0', '20,000', '0', '65,268']",30.195658,-85.758854
